# BUSCO version is: 5.1.3 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
0at6231	Complete	chr_IV	4112611	4140980	-	9031.8	5843
4at6231	Complete	chr_I	6069449	6085944	-	6141.3	3656	https://www.orthodb.org/v10?query=4at6231	Dynein heavy chain, cytoplasmic
6at6231	Complete	chr_X	12310778	12330636	+	5477.7	4879
7at6231	Complete	chr_III	2773547	2792820	+	4467.5	3071
9at6231	Complete	chr_III	5615083	5631396	+	2461.0	2793
18at6231	Complete	chr_I	4576730	4588355	+	3190.6	2540	https://www.orthodb.org/v10?query=18at6231	Vacuolar protein sorting-associated protein 13
19at6231	Complete	chr_X	12347607	12358395	-	3677.6	2427	https://www.orthodb.org/v10?query=19at6231	putative scavenger receptor cysteine-rich domain protein
20at6231	Missing
21at6231	Complete	chr_X	7271427	7287239	-	3227.9	2421
22at6231	Complete	chr_I	4627850	4643823	+	2883.3	2099
23at6231	Complete	chr_III	5103141	5119464	-	5618.4	3634
25at6231	Complete	chr_X	5523977	5535006	+	2827.4	2190
28at6231	Complete	chr_III	6131140	6139749	+	4665.7	2094
29at6231	Complete	chr_IV	10318127	10331029	-	2258.3	1888
31at6231	Missing
32at6231	Complete	chr_V	4552280	4561680	-	4052.5	2174
35at6231	Complete	chr_X	5776104	5785331	+	3451.0	1899
39at6231	Complete	chr_V	4269072	4277786	+	2612.0	1767
40at6231	Complete	chr_X	7226761	7234944	-	1111.3	1130
43at6231	Complete	chr_I	5212403	5220898	-	2452.8	1869	https://www.orthodb.org/v10?query=43at6231	CRE-RME-8 protein
45at6231	Complete	chr_III	8223767	8236030	+	2177.9	1745
48at6231	Complete	chr_I	3601969	3610503	+	2155.4	1328
49at6231	Complete	chr_X	2582077	2591514	+	1059.2	1159
55at6231	Complete	chr_III	3224080	3229954	-	1868.5	1235
57at6231	Complete	chr_I	6359160	6361291	+	605.9	447
60at6231	Complete	chr_IV	3991026	4003311	+	3095.2	2570
63at6231	Complete	chr_IV	11897286	11909659	+	3505.1	2583
65at6231	Complete	chr_II	4791617	4798386	-	1636.8	1314
67at6231	Complete	chr_X	7782611	7796645	+	3229.9	1876
68at6231	Complete	chr_I	4965581	4971886	+	1598.4	1315	https://www.orthodb.org/v10?query=68at6231	Hypothetical protein CBG04027
72at6231	Complete	chr_III	2982211	2988341	+	2810.5	1476	https://www.orthodb.org/v10?query=72at6231	Clathrin heavy chain
74at6231	Complete	chr_I	8471089	8480458	+	2598.9	1407
76at6231	Complete	chr_I	10307980	10335995	+	2553.9	2150
86at6231	Complete	chr_X	71905	80299	-	2664.4	1742	https://www.orthodb.org/v10?query=86at6231	CRE-NMY-1 protein
88at6231	Duplicated	chr_II	4899953	4907457	+	2475.4	1689
88at6231	Duplicated	chr_X	9760895	9768420	+	2809.2	1612
90at6231	Fragmented	chr_V	9727935	9733372	+	2466.6	1258
91at6231	Complete	chr_IV	4512905	4517346	+	671.4	862
92at6231	Complete	chr_III	4762762	4768517	+	1874.2	1357	https://www.orthodb.org/v10?query=92at6231	DEAD/DEAH box helicase
96at6231	Complete	chr_IV	4990971	4997095	+	1262.1	1293	https://www.orthodb.org/v10?query=96at6231	Monensin-resistant homolog 2
97at6231	Complete	chr_X	11362621	11369655	-	3181.2	1789	https://www.orthodb.org/v10?query=97at6231	CRE-MYO-5 protein
100at6231	Missing
101at6231	Complete	chr_V	3882629	3892665	-	1586.9	1347
107at6231	Complete	chr_II	4293276	4299540	-	2220.7	1311
112at6231	Complete	chr_V	6066325	6070280	+	632.2	889	https://www.orthodb.org/v10?query=112at6231	CRE-CRB-1 protein
117at6231	Complete	chr_I	7018741	7027077	+	1289.8	1247	https://www.orthodb.org/v10?query=117at6231	putative ATP-dependent Clp protease adaptor protein ClpS
119at6231	Complete	chr_III	5840085	5845249	+	1729.3	1157	https://www.orthodb.org/v10?query=119at6231	Dual oxidase 1
121at6231	Complete	chr_I	3150983	3160310	+	1554.5	1140
125at6231	Complete	chr_X	3755194	3761586	-	1285.1	1109
127at6231	Complete	chr_V	6003312	6008302	-	1925.3	1177
131at6231	Missing
132at6231	Complete	chr_III	2948203	2955088	-	1690.0	1242
137at6231	Complete	chr_I	6788238	6795298	+	1813.2	1374
139at6231	Complete	chr_X	8586711	8593237	+	2505.7	1316
144at6231	Complete	chr_V	6191283	6195502	+	720.3	582
146at6231	Complete	chr_II	598469	623110	+	1212.9	957
147at6231	Complete	chr_V	5356509	5363686	+	1086.4	1045
