# BUSCO version is: 5.1.3 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
0at6231	Complete	IV	5689321	5717911	-	9230.9	5753
4at6231	Complete	III	7759728	7775371	+	6289.8	3585	https://www.orthodb.org/v10?query=4at6231	Dynein heavy chain, cytoplasmic
6at6231	Complete	X	10318591	10337882	+	5316.2	3738
7at6231	Complete	III	5729389	5745582	-	4294.9	2886
9at6231	Complete	III	8954546	8972625	-	2064.8	2314
18at6231	Complete	I	5636006	5647158	-	3003.0	2422	https://www.orthodb.org/v10?query=18at6231	Vacuolar protein sorting-associated protein 13
19at6231	Complete	X	10351006	10361310	-	3607.9	2420	https://www.orthodb.org/v10?query=19at6231	putative scavenger receptor cysteine-rich domain protein
20at6231	Complete	II	9885622	9896610	-	1375.4	1912
21at6231	Complete	X	6204736	6219419	+	3369.1	2607
22at6231	Complete	I	5566699	5583900	-	2875.2	2096
23at6231	Complete	III	7792407	7816267	+	5563.7	3589
25at6231	Complete	X	4464593	4475442	+	2879.0	2099
28at6231	Complete	III	9988223	9999012	+	4599.5	2093
29at6231	Complete	IV	10932368	10945319	-	2413.8	1984
31at6231	Missing
32at6231	Complete	V	3570422	3579754	+	3997.4	2174
35at6231	Complete	X	4703207	4712261	+	3378.4	1952
39at6231	Complete	V	3167765	3178692	-	2486.9	1706
40at6231	Complete	X	6036024	6044384	-	1320.8	1328
43at6231	Complete	I	9520401	9528720	+	2518.6	1815	https://www.orthodb.org/v10?query=43at6231	CRE-RME-8 protein
45at6231	Complete	III	2032584	2046040	-	2411.1	1784
48at6231	Complete	I	3361206	3372801	-	2187.4	1645
49at6231	Complete	X	1894374	1905413	+	949.9	1170
55at6231	Complete	III	4131877	4139428	+	1940.4	1502
57at6231	Complete	I	6968679	6971386	+	655.4	553
60at6231	Complete	IV	5572359	5584381	+	2921.5	2616
63at6231	Complete	IV	10472101	10483515	+	3310.3	2423
65at6231	Complete	II	6718353	6723645	-	1460.2	1089
67at6231	Complete	X	6545977	6558077	+	3225.3	1786
68at6231	Complete	I	4242852	4249377	+	1702.3	1390	https://www.orthodb.org/v10?query=68at6231	Hypothetical protein CBG04027
72at6231	Complete	III	5875523	5881876	+	2831.3	1476	https://www.orthodb.org/v10?query=72at6231	Clathrin heavy chain
74at6231	Complete	I	5003453	5010616	-	2842.4	1480
76at6231	Complete	I	8639986	8669092	+	2265.2	2125
86at6231	Complete	X	461441	471149	+	2662.7	1742	https://www.orthodb.org/v10?query=86at6231	CRE-NMY-1 protein
88at6231	Duplicated	II	5883894	5890692	-	2454.1	1688
88at6231	Duplicated	X	8295895	8303713	+	2868.7	1697
90at6231	Fragmented	V	4557924	4563662	-	2480.8	1370
91at6231	Complete	IV	5108185	5111666	-	593.5	766
92at6231	Complete	III	10382249	10387689	+	1770.9	1274	https://www.orthodb.org/v10?query=92at6231	DEAD/DEAH box helicase
96at6231	Complete	IV	5897035	5902594	+	1102.0	1190	https://www.orthodb.org/v10?query=96at6231	Monensin-resistant homolog 2
97at6231	Complete	X	11152900	11159921	-	3127.6	1778	https://www.orthodb.org/v10?query=97at6231	CRE-MYO-5 protein
100at6231	Missing
101at6231	Complete	V	2710613	2734065	-	1619.8	1359
107at6231	Complete	II	1833689	1843926	+	2190.2	1323
112at6231	Complete	V	8892988	8899857	+	714.8	1081	https://www.orthodb.org/v10?query=112at6231	CRE-CRB-1 protein
117at6231	Complete	I	880714	891551	+	1378.2	1262	https://www.orthodb.org/v10?query=117at6231	putative ATP-dependent Clp protease adaptor protein ClpS
119at6231	Complete	III	9455188	9463058	-	1950.3	1231	https://www.orthodb.org/v10?query=119at6231	Dual oxidase 1
121at6231	Complete	I	1244462	1258362	+	1603.7	1143
125at6231	Complete	X	2926460	2932156	-	1145.4	926
127at6231	Complete	V	8244747	8249321	-	1871.3	1135
131at6231	Complete	II	4125994	4128475	+	516.1	466
132at6231	Complete	III	5829926	5837507	-	1811.0	1361
137at6231	Complete	III	4351382	4358142	-	1793.6	1368
139at6231	Complete	X	7208534	7215097	+	2450.9	1393
144at6231	Complete	V	7540754	7545028	+	799.5	629
146at6231	Complete	II	2688140	2696458	-	1387.2	1036
147at6231	Complete	V	7796827	7803029	-	1129.1	1155
149at6231	Complete	II	1457119	1464223	-	1317.1	890
151at6231	Complete	III	8038587	8055334	-	3015.4	1885
152at6231	Complete	II	5985988	5993105	-	1133.0	943
161at6231	Complete	II	9326983	9333960	-	1767.4	1250
164at6231	Missing
165at6231	Complete	X	7729848	7735069	+	1234.7	1012
166at6231	Complete	III	5387726	5392394	+	1124.4	994
170at6231	Complete	IV	3534032	3541562	-	1066.2	889
172at6231	Complete	IV	5766177	5771879	+	1069.5	886
174at6231	Complete	III	6171056	6175604	+	1412.8	976
175at6231	Complete	I	9427489	9434708	-	1910.3	1048
181at6231	Fragmented	II	7059603	7065682	+	947.7	721
183at6231	Fragmented	III	9502903	9505329	-	482.8	399
184at6231	Complete	II	7795547	7810893	+	553.0	818
185at6231	Complete	III	9025471	9032566	+	2048.2	1080
189at6231	Complete	V	5514765	5516943	-	442.6	432	https://www.orthodb.org/v10?query=189at6231	putative myosin head
190at6231	Complete	II	10040658	10045574	+	947.5	798	https://www.orthodb.org/v10?query=190at6231	Protein-tyrosine phosphatase
194at6231	Complete	IV	6665382	6669151	-	1310.0	836
196at6231	Complete	III	6119712	6124760	-	1546.4	939
197at6231	Complete	II	8594372	8600301	+	1205.2	957
198at6231	Complete	V	3162530	3167090	-	1002.8	969
199at6231	Missing
201at6231	Complete	II	2507735	2512658	-	617.6	773
204at6231	Complete	I	4446807	4452556	-	1734.3	1166
210at6231	Complete	III	322947	327392	-	802.4	613	https://www.orthodb.org/v10?query=210at6231	Histone-lysine N-methyltransferase
211at6231	Complete	III	9787149	9793121	+	1834.9	1009
216at6231	Complete	I	4939887	4951612	+	2523.5	2009	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	X	4777235	4784646	+	1661.7	937
219at6231	Complete	II	1903002	1909516	-	1277.1	890	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	III	8284893	8292029	-	1150.6	915
225at6231	Complete	IV	4266669	4272273	+	1630.2	1071	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Complete	I	8035612	8043570	+	1141.9	952	https://www.orthodb.org/v10?query=229at6231	CRE-UNC-40 protein
232at6231	Complete	V	8276721	8281307	+	1650.6	1063	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	IV	4987429	4991109	-	1729.6	921	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	I	5699293	5703820	+	1754.3	1032
241at6231	Complete	I	3873522	3877617	+	1407.3	904
243at6231	Complete	IV	8421887	8426046	+	1169.7	821
252at6231	Complete	X	3633531	3639011	+	976.7	952
255at6231	Complete	III	7699096	7703647	+	2085.6	1023
256at6231	Duplicated	III	5817852	5822501	-	1902.8	1061
256at6231	Duplicated	X	1780924	1785903	-	2072.5	1170
257at6231	Complete	II	6077243	6080858	-	1471.3	853	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	III	4081275	4085541	-	1096.1	828
267at6231	Complete	III	6214019	6218887	-	688.2	911
270at6231	Complete	X	5833497	5837229	+	867.6	621	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Fragmented	I	5213189	5216427	+	983.7	734
277at6231	Complete	I	3097174	3101724	-	1852.6	984	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	III	4712343	4717379	+	1038.3	974
286at6231	Complete	X	2749064	2754797	-	547.2	564
287at6231	Missing
288at6231	Complete	I	3174730	3178791	-	1325.4	864
293at6231	Complete	III	7627973	7632014	-	1615.2	808
294at6231	Complete	I	9728473	9732069	-	1104.9	746	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	IV	12101090	12105880	+	1616.2	926	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	III	5328371	5332101	-	1104.9	852
301at6231	Complete	IV	5652429	5656207	+	1741.3	874
302at6231	Complete	II	9932016	9936141	-	1374.1	1044
311at6231	Complete	V	7046996	7050582	-	1019.6	875
318at6231	Complete	I	5299414	5310659	-	1605.7	1038	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	II	10060102	10073766	-	1871.6	1324
321at6231	Missing
322at6231	Complete	V	4399071	4403154	-	898.6	708
323at6231	Complete	IV	5943470	5947787	+	1527.1	957	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Complete	I	6041917	6045631	+	1419.5	829	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Complete	I	4217484	4220739	+	622.9	575
334at6231	Complete	III	8787612	8795453	+	1427.8	903
344at6231	Complete	IV	5534270	5536760	-	551.8	505
345at6231	Complete	III	3579918	3583471	+	1574.4	860	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	I	4434174	4437582	+	589.0	579
347at6231	Complete	V	4465231	4469188	-	688.3	875
348at6231	Complete	IV	6706027	6710692	+	1660.0	1059
350at6231	Complete	IV	4478833	4483164	+	1160.3	926
359at6231	Complete	I	696701	700605	-	321.7	403
364at6231	Complete	IV	5226405	5229738	+	684.8	591
366at6231	Complete	I	4339303	4344771	+	1494.2	852
369at6231	Complete	IV	5747363	5749237	+	382.4	333	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	III	5948526	5951914	+	1624.9	865	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	V	9520804	9524978	-	767.0	679
378at6231	Complete	V	5813765	5817419	+	1462.4	804
382at6231	Complete	II	7796315	7801352	-	840.4	738
384at6231	Complete	II	3897546	3901590	-	1092.0	851
390at6231	Complete	II	8215735	8217824	-	636.8	466
393at6231	Missing
394at6231	Complete	V	3390774	3399953	-	1127.4	686
401at6231	Complete	X	11712714	11716303	+	1488.2	804
402at6231	Complete	V	4454685	4459724	-	1168.1	826	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Missing
405at6231	Complete	II	6263856	6267476	+	1440.4	852
407at6231	Missing
411at6231	Complete	I	1653078	1657213	-	1416.1	842
416at6231	Complete	X	4897561	4904105	+	953.6	795	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Complete	X	5252060	5255385	-	876.0	764
421at6231	Complete	X	6762579	6767331	+	1259.1	817	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Fragmented	I	4411806	4414767	-	622.1	378	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	III	7266035	7269746	+	929.3	756	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Missing
428at6231	Complete	III	6522211	6535818	+	2344.0	1864
430at6231	Complete	I	8704476	8709025	+	1187.7	734
432at6231	Complete	X	6373004	6375377	+	536.1	535
433at6231	Complete	III	4527831	4534512	+	1677.7	1556
435at6231	Complete	III	7968560	7976452	-	1191.5	797	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	X	3885583	3888994	-	1244.9	766
438at6231	Complete	V	4715150	4720211	-	1527.5	861	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	V	1868595	1892895	+	549.3	614
442at6231	Missing
446at6231	Complete	II	8332856	8339541	+	1001.6	767
450at6231	Complete	II	2998222	3008776	+	1344.2	661
451at6231	Complete	III	998034	1005688	+	1244.9	802	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	I	1017018	1021056	+	1116.6	642
454at6231	Complete	X	4373386	4376721	+	1108.7	695
455at6231	Complete	X	9224169	9229996	-	1453.2	750
458at6231	Missing
459at6231	Complete	IV	2019587	2022841	-	902.4	666
461at6231	Complete	III	3837390	3841968	+	955.3	669
462at6231	Complete	I	3516272	3516621	-	138.6	100
473at6231	Complete	X	8393577	8398217	-	1303.0	767	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	V	3052449	3056417	+	1281.0	815
482at6231	Complete	I	4650345	4653830	-	1374.2	897	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	I	5247110	5252059	-	2091.5	1206
487at6231	Complete	X	9247918	9253076	+	1154.6	824
488at6231	Complete	I	6290382	6296682	-	1605.9	1018	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	I	4268131	4271064	+	1598.0	745
490at6231	Duplicated	IV	3228285	3230973	-	1193.4	682	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
490at6231	Duplicated	X	2760506	2763421	-	1309.2	717	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	X	6459970	6464099	-	1584.2	977
494at6231	Complete	II	7133211	7136460	-	1217.0	780
495at6231	Missing
498at6231	Fragmented	X	5773011	5775719	-	757.1	460
499at6231	Missing
501at6231	Complete	II	8290001	8293471	+	1135.7	713	https://www.orthodb.org/v10?query=501at6231	Putative endoplasmic reticulum metallopeptidase 1-A
503at6231	Complete	I	2163902	2164942	+	199.3	143	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	I	3809040	3812187	-	945.3	595
514at6231	Complete	IV	3794389	3801650	+	469.6	476	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	V	5219149	5224704	+	805.8	469	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	III	10221075	10227305	+	1956.8	1296	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	I	2825958	2832141	+	1169.3	709
523at6231	Complete	I	6171233	6175677	+	963.9	746
525at6231	Complete	II	6234878	6238836	-	660.8	492
527at6231	Complete	III	1864688	1868822	-	675.7	592
529at6231	Complete	III	3851804	3854849	+	1293.7	704
531at6231	Duplicated	I	1436563	1440822	+	1083.8	684
531at6231	Duplicated	III	7580518	7585063	-	1077.6	646
532at6231	Missing
534at6231	Complete	II	5492730	5498492	+	1143.2	873
536at6231	Complete	II	9529511	9534085	+	1357.5	772
537at6231	Complete	II	6458800	6461884	+	796.6	679
538at6231	Complete	I	7908189	7912313	+	670.0	739	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Missing
543at6231	Complete	IV	3560514	3564823	+	677.8	535	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	X	11292110	11299776	-	1030.3	1042	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Complete	X	4480294	4483530	+	1139.1	706
546at6231	Complete	II	9447534	9451744	+	1256.5	709
547at6231	Complete	X	5614266	5617190	-	745.0	506	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	I	2435475	2442647	-	690.5	570
551at6231	Complete	II	6825735	6829875	-	1559.9	830
559at6231	Complete	III	4010689	4014985	+	1097.9	907	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	I	4605304	4606470	-	581.2	325
563at6231	Complete	X	6343351	6346245	-	668.0	631
568at6231	Complete	X	3546327	3549075	+	954.9	701
569at6231	Complete	I	960331	965345	-	845.3	672
570at6231	Complete	IV	5289310	5292974	+	1234.8	839
572at6231	Complete	II	9835309	9839649	+	1058.4	707
575at6231	Complete	V	5668498	5673832	+	768.3	609
581at6231	Complete	I	8589631	8593073	+	1095.0	665
585at6231	Complete	II	9808196	9819069	-	1004.2	665
590at6231	Complete	I	4502408	4507661	+	728.3	614
593at6231	Complete	II	1690733	1695831	+	868.3	725
594at6231	Complete	I	4059353	4062319	+	934.0	654	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	X	7247404	7250568	+	950.3	713
597at6231	Complete	I	3535489	3538797	+	1659.5	839
600at6231	Complete	X	8020268	8023303	-	906.3	628
603at6231	Complete	III	3998131	4000956	-	470.3	558
604at6231	Complete	II	9775124	9783604	+	1056.4	627
605at6231	Complete	III	6356470	6359130	-	1347.4	710
606at6231	Complete	IV	6177527	6180540	+	603.2	552	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	II	7585103	7587475	+	714.3	503
612at6231	Complete	IV	11111378	11115590	-	1232.1	684
613at6231	Complete	I	6856401	6859949	+	1005.4	702
620at6231	Complete	III	8267764	8273624	+	850.7	619
625at6231	Complete	X	432805	440652	+	1472.4	968
627at6231	Complete	II	8861894	8868919	+	883.2	649
629at6231	Complete	III	2629	10339	-	962.3	724
631at6231	Complete	I	8605976	8608711	-	700.8	634
632at6231	Complete	III	4973302	4975619	-	897.1	566	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	IV	6981178	6984214	-	940.9	669	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	IV	6961775	6964970	-	1050.2	652
638at6231	Complete	IV	4571529	4578435	-	1326.7	1245
639at6231	Complete	III	4213466	4221319	+	1807.1	1499	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	IV	349191	353958	-	1278.1	765
642at6231	Complete	X	5800745	5803653	-	1051.7	602
644at6231	Complete	I	407489	412059	-	798.4	629
645at6231	Complete	II	10108211	10113299	-	956.5	753
646at6231	Complete	I	8769958	8774296	+	688.9	566
650at6231	Complete	II	2635771	2636743	+	239.9	204	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	V	5703085	5707249	+	751.5	651	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	II	8177032	8181218	+	604.3	627	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	II	10162101	10163928	+	509.5	350	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	IV	4611747	4615984	-	1062.6	695
662at6231	Complete	IV	3827328	3831919	+	757.6	625
