# BUSCO version is: 5.1.3 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
0at6231	Complete	CP059031.1	4072875	4101470	-	9083.3	9955
4at6231	Complete	CP059030.1	6616590	6631926	-	6434.3	3800	https://www.orthodb.org/v10?query=4at6231	Dynein heavy chain, cytoplasmic
6at6231	Complete	CP059033.1	10939079	10959207	+	5372.4	3786
7at6231	Complete	CP059030.1	5173619	5191355	-	4422.5	2942
9at6231	Complete	CP059030.1	8170136	8183440	-	2240.6	2449
18at6231	Complete	CP059028.1	4332136	4344393	-	3251.2	2572	https://www.orthodb.org/v10?query=18at6231	Vacuolar protein sorting-associated protein 13
19at6231	Complete	CP059033.1	10973640	10984557	-	3321.2	2353	https://www.orthodb.org/v10?query=19at6231	putative scavenger receptor cysteine-rich domain protein
20at6231	Complete	CP059029.1	7036517	7047824	+	1335.2	1538
21at6231	Complete	CP059033.1	6205782	6220437	+	3251.9	2445
22at6231	Complete	CP059028.1	4276414	4293611	-	3069.9	2154
23at6231	Complete	CP059030.1	7170083	7191748	-	5575.0	3589
25at6231	Complete	CP059033.1	4487915	4498736	+	2884.3	2248
28at6231	Complete	CP059030.1	9135807	9151208	-	4304.7	2013
29at6231	Complete	CP059031.1	10398874	10412939	+	2402.5	2015
31at6231	Missing
32at6231	Complete	CP059032.1	3848585	3857960	+	3974.5	2174
35at6231	Complete	CP059033.1	4729984	4739015	+	3619.1	1963
39at6231	Complete	CP059032.1	3445041	3455839	-	2646.9	1815
40at6231	Fragmented	CP059033.1	6045900	6052190	-	1000.0	795
43at6231	Complete	CP059028.1	5843631	5853429	-	2626.2	1872	https://www.orthodb.org/v10?query=43at6231	CRE-RME-8 protein
45at6231	Complete	CP059030.1	1763836	1774540	-	2428.4	1766
48at6231	Complete	CP059028.1	3085031	3093037	-	2363.2	1649
