I	10367	L	60	-2	273	1908	34562
I	10367	L	60	-2	927	6334	11596
I	10367	L	60	-2	1656	10309	34737
I	10367	L	1	-4	2588	16085	19312
I	10367	L	60	-2	1179	8034	25589
I	10367	L	60	-2	5	35	14305
I	10367	L	60	-2	2303	16745	27272
I	10367	L	60	-3	9	64	7589
I	10367	L	60	-2	52	393	10210
I	10367	L	60	-1	11	81	23756
I	10367	L	60	-2	611	4929	19687
I	10367	L	60	-2	910	7911	15022
I	10367	L	60	-2	18	149	9123
I	10367	L	60	-7	36	263	8594
I	10367	L	60	-2	8	53	5458
I	10367	L	60	-2	6	52	10881
I	10367	L	60	-2	4	30	5764
I	10367	L	60	-4	7	49	16967
I	10368	L	0	-13	866	6259	6485
I	10368	L	60	-2	4	26	4881
I	10369	L	60	-6	1756	10900	26068
I	10369	L	60	-6	7	48	5469
I	10371	L	60	-4	551	3877	21239
I	10371	L	1	-4	812	5093	7939
I	10371	L	60	-5	5	37	12818
I	10371	L	60	-10	3	31	4795
I	10371	L	60	-4	5	45	10782
I	10371	L	60	-3	8	67	10758
I	10376	L	60	-3	694	4383	12392
I	15425	L	1	2	2393	16468	18267
I	15425	L	1	2	706	5848	8169
I	15425	L	9	2	1111	6826	8521
I	15425	L	1	2	1665	10587	12185
I	15425	L	1	2	397	3197	5723
I	27181	L	60	-19	12	122	14455
I	27181	L	60	0	181	1180	22851
I	27181	L	60	-13	9	83	22624
I	27185	L	60	1	88	536	19775
I	27185	L	60	1	140	860	34322
I	27185	L	60	1	176	1114	20347
I	27185	L	60	1	88	567	22080
I	27185	L	60	1	92	642	18633
I	27185	L	60	1	184	1124	20898
I	27185	L	60	1	111	695	13607
I	27185	L	60	1	84	599	25288
I	27185	L	60	1	115	856	16659
I	27185	L	60	1	129	848	22397
I	27185	L	60	1	109	687	11136
I	27185	L	60	1	50	413	25100
I	27185	L	60	1	113	755	21229
I	27185	L	60	1	156	959	26323
I	27185	L	60	1	139	901	28909
I	27185	L	60	1	80	567	24068
I	27185	L	60	1	140	883	9618
I	27185	L	60	1	88	565	12163
I	27185	L	60	1	101	696	16319
I	27185	L	60	1	169	1038	14522
I	27185	L	60	1	129	882	9293
I	27185	L	60	1	149	964	25661
I	27185	L	60	1	217	1392	27109
I	27185	L	60	1	128	919	9130
I	27185	L	60	1	150	1239	23820
I	27185	L	60	1	78	569	25761
I	27185	L	60	1	81	502	27248
I	27185	L	60	1	52	417	29095
I	27185	L	60	1	51	435	19536
I	27185	L	60	1	124	772	11046
I	27185	L	60	1	121	775	9805
I	27185	L	60	1	136	891	14382
I	27185	L	60	1	9	65	29862
I	27185	L	60	1	119	839	6269
I	27185	L	60	1	96	789	28527
I	27185	L	60	1	103	680	18041
I	27185	L	60	1	120	740	28287
I	27185	L	60	1	169	1084	22768
I	27185	L	60	1	179	1193	22324
I	27185	L	60	1	129	1020	20638
I	27185	L	60	1	224	1428	6328
I	27185	L	60	1	122	765	34028
I	27185	L	60	1	200	1248	6419
I	27185	L	60	1	135	958	21005
I	27185	L	60	1	142	1008	37698
I	27185	L	60	1	91	615	17452
I	27185	L	60	1	145	971	7456
I	27185	L	60	-12	60	592	9245
I	27185	L	60	1	162	1023	10953
I	27185	L	60	1	146	915	15667
I	27185	L	60	1	89	610	6589
I	27185	L	60	1	167	1072	17032
I	27185	L	60	1	63	381	20747
I	27185	L	60	1	145	903	13952
I	27185	L	60	1	215	1371	8911
I	27185	L	60	1	152	1016	26254
I	27185	L	60	1	112	959	7020
I	27185	L	60	1	94	579	17357
I	27185	L	60	1	200	1248	12076
I	27185	L	60	1	114	724	31028
I	27185	L	60	1	112	697	16395
I	27185	L	60	1	124	782	17168
I	27185	L	60	1	59	372	28013
I	27185	L	60	1	129	863	6922
I	27185	L	60	1	175	1074	10952
I	27185	L	60	1	69	481	9232
I	27185	L	60	1	125	875	6341
I	27185	L	60	1	105	725	24692
I	27185	L	60	1	132	834	23881
I	27185	L	60	1	155	981	29408
I	27185	L	60	1	197	1273	23203
I	27185	L	60	1	90	564	13552
I	27185	L	60	1	128	814	13815
I	27185	L	60	1	190	1297	29022
I	27185	L	60	1	107	678	11459
I	27185	L	60	1	174	1100	19483
I	27185	L	60	1	131	823	30877
I	27185	L	60	-8	93	616	15522
I	27185	L	60	1	111	722	15797
