I	81	L	60	4	15	94	7238
I	81	L	60	4	25	156	10690
I	81	L	60	4	5	50	15466
I	81	L	60	4	43	280	18515
I	81	L	60	4	8	49	8995
I	81	L	60	4	49	334	16542
I	81	L	60	4	4	25	14941
I	81	L	60	4	28	164	9884
I	81	L	60	4	67	438	15733
I	81	L	60	4	39	254	11440
I	81	L	60	4	52	357	16187
I	81	L	60	-1	11	82	15079
I	81	L	60	4	15	91	7615
I	81	L	60	4	33	211	11848
I	81	L	60	-9	2	26	14031
I	81	L	1	4	1485	9502	11181
I	81	L	60	4	65	395	8750
I	81	L	60	4	14	85	14712
I	81	L	1	4	722	4725	6402
I	81	L	60	4	28	200	13932
I	81	L	60	4	41	247	14547
I	81	L	60	4	21	128	14672
I	81	L	60	4	21	127	12284
I	81	L	60	4	33	212	13832
I	81	L	60	4	45	284	9534
I	81	L	60	4	34	207	6699
I	81	L	60	4	33	199	23014
I	81	L	60	4	26	156	15400
I	81	L	60	4	115	710	7994
I	81	L	60	4	46	277	11766
I	81	L	60	-1	32	197	12132
I	81	L	60	4	26	162	9723
I	81	L	60	4	32	207	11148
I	81	L	60	4	75	466	15204
I	81	L	60	4	3	19	7729
I	81	L	60	4	83	528	14708
I	81	L	60	4	35	211	10504
I	81	L	60	4	90	578	22022
I	81	L	60	4	28	192	14103
I	81	L	60	4	15	90	19525
I	81	L	60	4	54	323	8359
I	81	L	60	4	47	285	9231
I	81	L	60	4	14	88	14850
I	81	L	60	4	200	1297	12260
I	81	L	60	4	23	136	10347
I	81	L	60	4	58	354	18346
I	81	L	60	4	13	84	19423
I	81	L	60	4	44	260	6780
I	81	L	60	4	34	205	5387
I	81	L	60	4	59	370	12219
I	81	L	60	4	74	467	15009
I	81	L	60	4	15	86	11234
I	81	L	60	4	30	186	16628
I	81	L	60	4	27	161	10143
I	81	L	60	4	197	1312	11857
I	81	L	60	4	86	534	8900
I	81	L	60	4	98	756	18441
I	81	L	60	4	46	285	12827
I	81	L	60	4	59	360	13887
I	81	L	60	4	38	229	16578
I	81	L	60	4	55	331	11204
I	81	L	60	4	50	311	18279
I	81	L	60	4	57	352	9183
I	81	L	60	4	4	25	17851
I	81	L	60	4	35	206	11815
I	81	L	60	4	60	361	9295
I	81	L	60	4	80	491	5959
I	81	L	60	4	8	49	17339
I	81	L	60	4	4	20	11767
I	81	L	60	4	53	324	9393
I	81	L	60	4	10	61	11589
I	81	L	60	4	107	645	12754
I	81	L	60	4	28	173	13048
I	81	L	60	4	90	600	12514
I	81	L	60	4	111	710	14047
I	90	L	60	-3	100	650	9518
I	92	L	60	4	74	478	10221
I	92	L	60	4	114	766	17881
I	92	L	60	4	39	252	11762
I	97	L	60	-2	26	184	21731
I	104	L	60	-8	134	959	10373
I	484	L	60	-1866	1686	12138	12817
I	484	L	60	-1869	1794	12987	22519
I	484	L	60	-1866	1115	8778	12449
I	484	L	60	-1872	2083	15296	17072
I	484	L	60	-1872	1362	10452	11774
I	484	L	60	-1867	2303	16098	16984
I	9537	L	60	3	55	340	12093
I	1151578	L	60	-1564	2	11516	32462
I	1172968	L	60	-5355	2	10523	10778
I	2491506	L	60	-3616	2	9937	22943
I	3503571	R	60	488	2	1817	6261
I	3666347	L	60	-2782	2	3417	8018
I	4308085	R	60	83	3	7569	15278
I	4624318	L	60	-619	3	9712	27292
I	5374252	R	60	1928	2	8614	19826
I	5960858	L	60	-6283	2	9759	20188
I	6091210	L	60	-7328	2	10307	23498
I	7498558	L	60	-5868	2	7874	9054
I	9757431	R	60	-6	6	35	21147
I	9757431	R	60	-6	122	754	21357
I	9757429	R	60	6	62	411	19980
I	9757422	R	60	-2	72	446	18780
I	9757431	R	60	-6	42	251	18303
I	9757431	R	60	-6	68	414	18341
I	9757431	R	60	-6	70	466	18387
I	9757431	R	60	-6	87	534	18279
I	9757431	R	60	-6	80	514	17718
I	9757431	R	60	-6	38	236	17400
I	9757431	R	60	-6	37	226	16764
I	9757431	R	60	-6	42	261	16275
I	9757431	R	60	-6	41	247	15930
I	9757431	R	60	-6	119	762	15935
I	9757431	R	60	-6	69	412	15360
I	9757431	R	60	-6	61	387	15310
I	9757431	R	60	-6	64	393	15247
I	9757431	R	60	-6	35	236	15103
I	9757431	R	60	-6	47	281	15077
I	9757431	R	60	-6	95	569	15302
I	9757431	R	60	-6	41	245	14927
I	9757431	R	60	-6	47	281	14787
I	9757431	R	60	-6	100	606	15102
I	9757431	R	60	-6	134	808	15099
I	9757426	R	60	-2	72	458	14638
I	9757431	R	60	-6	58	352	14481
I	9757431	R	60	-6	62	396	14386
I	9757431	R	60	-6	81	484	14392
I	9757431	R	60	-6	79	520	14340
I	9757431	R	60	-6	78	467	14203
I	9757431	R	60	-6	58	347	13903
I	9757431	R	60	-6	108	785	14311
I	9757431	R	60	-6	77	467	13839
I	9757431	R	60	-6	228	1453	14742
I	9757427	R	60	-1	105	664	13535
I	9757431	R	60	-6	107	641	13502
I	9757431	R	60	-6	88	573	13480
I	9757431	R	60	-6	30	184	13042
I	9757431	R	60	-6	44	263	13100
I	9757426	R	60	3	73	491	13261
I	9757431	R	60	-6	42	252	12975
I	9757431	R	60	-6	74	454	13148
I	9757431	R	60	-6	69	438	13082
I	9757431	R	60	-6	69	409	13037
I	9757431	R	60	-6	101	602	13163
I	9757431	R	60	-6	101	667	13212
I	9757431	R	60	-6	116	707	13210
I	9757431	R	60	-6	31	207	12539
I	9757431	R	60	-6	120	719	13025
I	9757431	R	60	-6	142	856	13110
I	9757431	R	60	-6	46	307	12589
I	9757431	R	60	-6	78	462	12620
I	9757431	R	60	-6	72	449	12559
I	9757431	R	60	-6	66	405	12363
I	9757426	R	60	13	34	229	12143
I	9757431	R	60	-6	67	401	12267
I	9757431	R	60	-6	97	578	12408
I	9757431	R	60	-6	74	443	12242
I	9757431	R	60	-6	136	835	12623
I	9757431	R	60	-6	32	191	11918
I	9757431	R	60	-6	48	304	12066
I	9757431	R	60	-6	114	689	12279
I	9757431	R	60	-6	47	286	11791
I	9757431	R	60	-6	183	1129	12607
I	9757431	R	60	-6	120	758	12187
I	9757431	R	60	-6	48	294	11493
I	9757431	R	60	-6	106	646	11816
I	9757431	R	60	-6	62	376	11545
I	9757431	R	60	-6	83	497	11605
I	9757426	R	60	-2	75	486	11734
I	9757431	R	60	-6	13	77	11059
I	9757421	R	60	8	94	632	11603
I	9757431	R	60	-6	95	570	11500
I	9757431	R	60	-6	91	543	11404
I	9757431	R	60	-6	107	642	11462
I	9757431	R	60	-6	41	245	10992
I	9757431	R	60	-6	108	647	11375
I	9758719	R	60	313	52	634	12624
I	9757431	R	60	-6	94	580	11259
I	9757431	R	60	-6	62	371	10990
I	9757431	R	60	-6	93	584	11189
I	9757431	R	60	-6	77	483	11047
I	9757431	R	60	-6	27	188	10739
I	9757431	R	60	-6	66	395	10911
I	9757431	R	60	-6	51	305	10798
I	9757431	R	60	-6	66	395	10826
I	9757431	R	60	-6	109	653	10962
I	9757431	R	60	-6	85	509	10808
I	9757427	R	60	-1	61	382	10668
I	9757431	R	60	-6	40	239	10379
I	9757423	R	60	1	42	263	10242
I	9757431	R	60	-6	112	671	10644
I	9757431	R	60	-6	77	466	10362
I	9757431	R	60	-6	117	705	10465
I	9757431	R	60	-6	63	377	10112
I	9757431	R	60	-6	52	318	10041
I	9757431	R	60	-6	79	480	10159
I	9757431	R	60	-6	86	522	10147
I	9757431	R	60	-6	91	554	10178
I	9757431	R	60	-6	55	329	9950
I	9757431	R	60	-6	121	791	10342
I	9757431	R	60	-6	80	479	9908
